Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
1.716173, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716173, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716248, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716248, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716248, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716248, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716248, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716248, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716248, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.5)
1.716339, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.4)
1.716339, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.4)
1.716339, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.4)
1.716339, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.4)
1.716583, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.4)
1.716583, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.4)
1.716583, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.4)
1.716817, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.3)
1.716817, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.3)
1.716817, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.3)
1.716846, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.3)
1.716846, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.3)
1.716846, (347.9, 13.8, 0.0), (352.6, 14.1, 0.0), (0.0, 0.0, 0.0), (-4.7, -2.4, 352.3)
3.709831, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.712201, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.712201, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.712201, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.715265, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.715265, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.715265, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.715265, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.717215, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.717215, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.717215, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.716525, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.716525, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.715373, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.715373, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.715373, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.71604, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.71604, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.71604, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.71604, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.714623, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.714623, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.714623, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.712134, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.712134, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.712134, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.712134, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.711055, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.711055, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.711055, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.708537, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.708537, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.708537, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.707802, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.707802, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.707802, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.707802, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.708686, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.708686, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.708686, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
3.71092, (350.4, 13.7, 0.0), (354.9, 15.3, 0.0), (0.0, 0.0, 0.0), (-4.6, -2.5, 351.5)
1.74315, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.74315, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.74315, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.744006, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.744006, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.744006, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.745158, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.745158, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.745158, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.745158, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.744665, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.744665, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.744665, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.747592, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.747592, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.747592, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.74975, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.74975, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.74975, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.74975, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.752455, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.752455, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
1.752455, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.2, -2.1, 349.2)
4.489063, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.489063, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.489063, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.489063, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.492947, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.492947, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.492947, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.499333, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.499333, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.499333, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.5)
4.504912, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.6)
4.504912, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.6)
4.506952, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.6)
4.506952, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.6)
4.506952, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.6)
4.506952, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.6)
4.50656, (346.9, 18.9, 0.0), (351.9, 19.0, 0.0), (0.0, 0.0, 0.0), (-5.1, -0.9, 348.6)
1.724349, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724349, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724017, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724017, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724017, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725038, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725038, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725038, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725038, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725556, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725556, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725556, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.726677, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.726677, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.726677, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.726677, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725483, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725483, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725483, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724975, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724975, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724975, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724975, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724507, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.7)
1.724507, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.7)
1.724507, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.7)
1.724207, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.7)
1.724207, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.7)
1.724207, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.7)
1.724737, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724737, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724737, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724737, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725269, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725269, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.725269, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724579, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724579, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
1.724579, (347.3, 18.5, 0.0), (352.4, 19.5, 0.0), (0.0, 0.0, 0.0), (-5.3, -3.1, 349.6)
4.976226, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970859, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970859, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970859, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969739, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969739, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969739, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969739, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969702, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969702, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969702, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.97074, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.97074, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.97074, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.97074, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.972997, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970864, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970864, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970864, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970864, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969737, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969737, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.969737, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.967649, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.967649, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.967649, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.967649, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.966971, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.966971, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.966971, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.971488, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.971488, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.971488, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.973261, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.973261, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.973261, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.973261, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970868, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970868, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.970868, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.6)
4.967883, (345.6, 22.6, 0.0), (350.8, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.2, -0.8, 346.5)
4.908375, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.908375, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.908375, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.906554, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.906554, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.906554, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.903776, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.903776, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.903776, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.905818, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.905818, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.905818, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.905818, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.9093, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.9093, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.9093, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.907234, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.907234, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.907234, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.907234, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.905913, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.905913, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.905913, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
4.90704, (345.8, 22.3, 0.0), (350.9, 22.7, 0.0), (0.0, 0.0, 0.0), (-5.1, -1.1, 346.7)
